marital_status,application_mode,application_order,course,daytime_evening_attendance,previous_qualification,previous_qualification_grade,nacionality,mothers_qualification,fathers_qualification,mothers_occupation,fathers_occupation,admission_grade,displaced,educational_special_needs,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,international,curricular_units_1st_sem_credited,curricular_units_1st_sem_enrolled,curricular_units_1st_sem_evaluations,curricular_units_1st_sem_approved,curricular_units_1st_sem_grade,curricular_units_1st_sem_without_evaluations,curricular_units_2nd_sem_credited,curricular_units_2nd_sem_enrolled,curricular_units_2nd_sem_evaluations,curricular_units_2nd_sem_approved,curricular_units_2nd_sem_grade,curricular_units_2nd_sem_without_evaluations,unemployment_rate,inflation_rate,gdp,predicted_proba,risk_tier
1,1,2,171,1,1,136.0,1,39,1,3,4,134.3,1,0,1,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,0.5421115610996589,High
1,1,1,9500,1,1,132.0,1,19,1,9,5,123.4,0,0,0,1,0,1,18,0,0,7,7,7,14.604285714285712,0,0,8,9,8,15.68333333333333,0,11.1,0.6,2.02,0.010571453814976964,Low
2,39,1,9991,0,19,133.1,1,19,39,5,3,121.7,0,0,1,0,0,0,31,0,0,5,7,0,0.0,0,0,5,7,0,0.0,0,16.2,0.3,-0.92,0.9946762985034618,High
2,39,1,8014,0,19,100.0,1,1,19,1,5,130.0,0,0,1,1,0,1,33,0,0,6,9,5,13.833333333333334,0,0,6,7,6,12.5,0,9.4,-0.8,-3.12,0.04363271617103855,Low
1,1,3,9500,1,1,137.0,1,19,38,7,7,126.5,1,0,0,1,0,1,19,0,0,8,8,8,13.57625,0,0,8,8,8,13.57625,0,9.4,-0.8,-3.12,0.01171260480664702,Low
1,17,1,9238,1,1,153.0,1,38,38,7,7,159.7,1,0,0,1,0,1,18,0,0,6,7,6,15.142857142857142,0,0,6,6,6,15.833333333333334,0,12.7,3.7,-1.7,0.034626380391545045,Low
1,1,1,9147,1,1,160.0,1,9,19,4,3,151.3,0,0,0,1,0,0,23,0,0,5,8,3,10.666666666666666,0,0,5,8,5,11.6,0,7.6,2.6,0.32,0.07879720590880156,Medium
1,17,1,9238,1,1,145.0,1,38,38,5,7,138.0,1,0,0,1,0,0,20,0,0,6,11,5,11.2,0,0,6,6,6,12.0,0,9.4,-0.8,-3.12,0.07020309352100614,Medium
1,1,5,9500,1,1,137.0,1,38,38,4,8,126.5,1,0,0,1,0,0,18,0,0,8,8,8,13.76375,0,0,8,8,8,13.76375,0,9.4,-0.8,-3.12,0.030493951032977005,Low
1,53,1,9085,1,42,140.0,1,1,1,4,3,140.0,1,0,1,1,0,0,21,0,7,9,10,8,13.25,0,4,9,14,5,12.2,0,8.9,1.4,3.51,0.43169480319312,High
1,1,1,9238,1,1,120.0,1,19,38,5,6,112.3,0,0,0,1,0,1,22,0,0,6,10,5,10.714285714285714,0,0,6,10,5,12.2,0,12.7,3.7,-1.7,0.05249163436388226,Low
1,1,1,9238,1,1,122.0,1,1,19,4,4,127.3,1,0,1,1,0,0,20,0,0,6,6,6,12.166666666666666,0,0,6,7,6,11.666666666666666,0,9.4,-0.8,-3.12,0.06943701089122567,Medium
1,7,1,9500,1,3,130.0,1,19,38,4,10,130.0,1,0,0,1,0,0,23,0,1,7,8,6,14.357142857142858,0,1,7,8,6,14.357142857142858,0,7.6,2.6,0.32,0.0946265256499324,Medium
1,17,2,9773,1,1,133.1,1,3,1,4,5,115.0,1,0,0,1,0,0,19,0,0,6,6,6,12.833333333333334,0,0,6,6,6,12.666666666666666,0,16.2,0.3,-0.92,0.08345922366693388,Medium
1,17,6,9500,1,1,150.0,1,1,37,1,1,131.5,1,0,0,1,0,0,19,0,0,8,8,7,13.925714285714283,0,0,8,8,7,13.925714285714283,0,10.8,1.4,1.74,0.05933250401298612,Low
1,39,1,9991,0,1,133.1,1,19,38,7,4,125.7,0,0,0,1,0,0,26,0,0,5,9,2,12.0,0,0,5,9,3,11.0,0,10.8,1.4,1.74,0.405976525414993,High
1,1,6,9500,1,1,141.0,1,1,37,4,3,126.8,1,0,0,1,0,0,18,0,0,7,7,7,13.44285714285714,0,0,8,9,8,13.744444444444444,0,16.2,0.3,-0.92,0.03837506362143094,Low
1,18,1,9119,1,1,146.0,1,1,37,7,7,132.4,1,0,0,1,1,0,18,0,0,5,5,1,16.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,0.9291061201163827,High
1,44,1,9003,1,39,150.0,1,38,37,9,9,150.0,1,0,0,1,1,0,20,0,0,6,8,6,13.125,0,0,6,10,6,13.2,0,16.2,0.3,-0.92,0.0606281956200516,Low
1,1,1,9670,1,1,133.1,1,3,1,4,4,95.0,0,0,0,1,1,0,19,0,0,6,7,0,0.0,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,0.9499711540239987,High
1,43,1,9991,0,1,120.0,1,37,37,9,9,128.2,0,0,0,0,1,0,32,0,5,9,9,5,11.4,0,4,4,4,4,11.0,0,10.8,1.4,1.74,0.9437096602329011,High
2,39,1,9130,1,1,150.0,1,19,19,4,4,130.0,0,0,0,0,1,0,31,0,0,4,12,2,11.0,2,0,5,9,3,11.666666666666666,0,9.4,-0.8,-3.12,0.8696446354357049,High
1,39,1,9119,1,19,133.1,1,1,19,4,5,100.0,0,0,0,1,1,0,25,0,0,5,13,1,11.0,0,0,5,11,1,10.0,0,13.9,-0.3,0.79,0.760208365168348,High
1,42,1,9085,1,39,140.0,1,19,3,9,1,159.9,1,0,0,1,0,0,21,0,2,6,14,5,13.666666666666666,0,2,6,10,5,13.0,0,16.2,0.3,-0.92,0.17134359315375378,Medium
2,43,1,9991,0,1,140.0,1,37,37,4,9,100.0,0,0,0,0,0,0,31,0,2,6,10,4,11.75,0,0,5,6,1,10.0,0,12.7,3.7,-1.7,0.9706185248768331,High
2,39,1,9853,1,1,133.1,1,37,37,5,5,116.5,0,0,0,1,0,0,34,0,0,7,11,1,10.0,0,0,7,7,1,13.0,0,16.2,0.3,-0.92,0.9429305224534689,High
1,1,1,9238,1,1,128.0,1,19,19,9,9,120.0,0,0,0,1,0,1,18,0,0,6,8,6,13.5,0,0,6,9,6,12.833333333333334,0,11.1,0.6,2.02,0.020144130651888505,Low
1,1,3,9238,1,1,117.0,1,19,19,9,9,117.0,1,0,1,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,0.97640483964659,High
1,53,1,9670,1,42,140.0,1,19,37,3,6,140.0,1,0,1,1,0,0,21,0,0,6,12,1,12.0,0,0,6,11,1,11.0,0,8.9,1.4,3.51,0.8163982317408252,High
1,1,2,9853,1,1,124.0,1,38,37,5,3,118.1,1,0,0,0,0,0,18,0,0,6,11,3,13.0,0,0,6,10,5,11.8,0,9.4,-0.8,-3.12,0.7275909622336165,High
1,1,1,9254,1,1,158.0,1,19,39,4,8,153.5,1,0,0,1,0,0,20,0,0,6,7,6,14.833333333333334,0,0,6,6,6,16.0,0,11.1,0.6,2.02,0.04729671633553422,Low
1,43,1,9773,1,1,137.0,1,38,37,9,5,127.9,1,0,0,1,0,0,20,0,0,6,6,6,11.833333333333334,0,0,6,7,6,12.857142857142858,0,15.5,2.8,-4.06,0.0859103757802453,Medium
1,17,3,9670,1,1,123.0,1,38,38,7,8,118.8,1,1,0,1,0,1,18,0,0,6,10,5,12.0,0,0,6,11,5,12.333333333333334,0,11.1,0.6,2.02,0.11469789098329296,Medium
1,1,1,9238,1,1,126.0,1,38,38,7,8,126.7,1,0,0,1,0,0,19,0,0,6,11,4,12.75,0,0,6,7,6,11.333333333333334,0,7.6,2.6,0.32,0.08176118867556288,Medium
1,43,1,9085,1,1,170.0,1,19,19,5,1,170.0,1,0,0,1,0,0,19,0,0,5,5,0,0.0,5,0,5,7,4,14.75,1,12.7,3.7,-1.7,0.16392939691471997,Medium
4,39,1,9130,1,1,133.1,1,3,1,5,5,110.0,1,0,0,1,0,1,30,0,0,6,7,0,0.0,0,0,6,16,1,10.0,0,11.1,0.6,2.02,0.6127233007285178,High
1,17,1,9238,1,1,115.0,1,19,38,5,5,115.0,1,0,0,1,0,0,19,0,0,6,6,6,12.0,0,0,6,7,6,12.857142857142858,0,11.1,0.6,2.02,0.04716164665270883,Low
1,1,3,9556,1,1,132.0,1,38,37,7,7,119.0,1,0,0,1,0,0,19,0,0,7,9,7,11.677777777777775,0,0,8,8,8,13.8,0,12.7,3.7,-1.7,0.03568322993661548,Low
1,1,4,9500,1,1,132.0,1,1,37,4,7,121.8,1,0,0,1,0,1,19,0,0,8,8,7,13.6,0,0,8,8,7,13.6,0,12.7,3.7,-1.7,0.03193660723446296,Low
1,1,1,9085,1,1,143.0,1,19,38,9,9,133.4,1,0,0,1,0,0,19,0,0,6,7,6,16.0,0,0,6,8,6,15.875,0,12.4,0.5,1.79,0.04744065726854231,Low
1,1,3,9238,1,1,137.0,1,1,1,3,3,131.4,1,0,0,1,0,0,20,0,0,6,9,5,11.8,0,0,6,7,6,11.5,0,7.6,2.6,0.32,0.057373561136830814,Low
1,42,1,9119,1,1,130.0,1,19,37,9,3,135.0,0,0,1,1,1,0,25,0,0,5,5,0,0.0,0,2,6,7,2,14.0,0,13.9,-0.3,0.79,0.8865620812210833,High
1,1,2,9773,1,1,121.0,1,19,19,9,9,122.8,0,0,0,1,1,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,0.9575262417861122,High
2,39,1,9853,1,1,130.0,1,37,19,7,3,140.0,0,0,1,1,0,1,34,0,0,6,7,6,16.142857142857142,0,0,6,10,6,16.2,0,9.4,-0.8,-3.12,0.07173440783946325,Medium
1,18,2,9500,1,1,135.0,1,38,37,9,5,125.3,1,0,0,1,0,1,18,0,0,8,8,7,11.785714285714286,0,0,8,8,7,11.785714285714286,0,12.7,3.7,-1.7,0.039132752671209164,Low
1,1,6,9500,1,1,137.0,1,1,1,4,5,126.3,1,0,0,1,0,1,18,0,0,8,8,8,13.42375,0,0,8,8,8,13.42375,0,9.4,-0.8,-3.12,0.013895681133090889,Low
1,1,1,9670,1,1,100.0,1,38,38,9,10,100.0,0,0,0,1,0,0,20,0,0,6,8,6,12.5,0,0,6,10,5,14.166666666666666,0,11.1,0.6,2.02,0.0726409551558213,Medium
1,17,2,9500,1,1,127.0,1,19,37,9,7,121.3,1,0,0,1,0,1,20,0,0,8,8,7,12.464285714285714,0,0,8,8,7,12.464285714285714,0,10.8,1.4,1.74,0.029658585072867626,Low
1,53,1,9991,0,1,140.0,1,38,38,191,193,135.0,0,0,1,1,0,0,23,0,6,11,18,8,12.375,0,3,9,15,5,12.6,0,8.9,1.4,3.51,0.09977671463943429,Medium
1,39,1,9670,1,1,140.0,1,37,37,6,6,120.0,0,0,0,1,0,0,28,0,0,6,8,1,10.0,0,0,6,9,0,0.0,0,10.8,1.4,1.74,0.9570614777778819,High
1,17,1,9773,1,1,121.0,1,37,19,9,10,113.7,0,0,0,1,0,0,18,0,0,6,8,5,12.6,0,0,6,10,6,12.428571428571429,0,15.5,2.8,-4.06,0.07941130385203489,Medium
1,43,1,9147,1,1,131.0,1,19,38,9,9,129.7,1,0,0,1,0,0,19,0,0,5,5,5,12.6,0,0,5,6,4,12.4,0,16.2,0.3,-0.92,0.1781841953557615,Medium
2,1,1,9147,1,1,151.0,1,38,37,9,8,132.1,1,0,0,1,0,0,34,0,0,5,7,2,10.0,0,0,5,6,4,12.0,0,7.6,2.6,0.32,0.3602571280270639,High
2,51,1,9853,1,1,130.0,1,37,37,7,8,120.3,0,0,0,1,0,0,35,0,0,7,7,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,0.9650364029153748,High
1,7,1,9991,0,40,120.0,1,37,37,9,7,120.0,0,0,0,1,0,0,32,0,0,5,7,5,11.6,0,0,5,8,5,12.333333333333334,0,12.4,0.5,1.79,0.08139947205554526,Medium
1,17,2,9254,1,1,136.0,1,19,19,4,7,123.1,1,0,0,1,0,0,19,0,0,6,8,6,12.166666666666666,0,0,6,6,6,13.5,0,11.1,0.6,2.02,0.055989212163340206,Low
1,17,5,9670,1,1,125.0,1,1,19,9,7,119.4,1,0,0,1,0,0,18,0,0,6,10,4,13.6,0,0,6,7,5,12.666666666666666,0,11.1,0.6,2.02,0.1651734770033388,Medium
2,39,1,9147,1,1,133.1,1,37,37,9,9,140.0,0,0,0,0,0,0,35,0,0,5,8,4,12.5,1,0,5,8,5,11.8,0,9.4,-0.8,-3.12,0.5874012890758223,High
1,39,1,8014,0,1,133.1,1,1,12,4,5,116.5,0,0,0,1,1,1,24,0,0,6,6,4,12.25,0,0,6,10,4,11.5,0,12.4,0.5,1.79,0.15833399425271985,Medium
1,17,1,9238,1,1,120.0,1,19,37,9,9,113.0,1,0,0,1,0,1,20,0,0,6,7,6,11.714285714285714,0,0,6,8,6,12.625,0,13.9,-0.3,0.79,0.03214167122910346,Low
1,1,3,9773,1,1,143.0,11,19,19,4,9,133.9,1,0,0,1,1,1,18,1,0,6,7,6,13.5,0,0,6,7,6,13.0,0,16.2,0.3,-0.92,0.011986399323192657,Low
1,1,3,9500,1,1,133.1,1,38,19,7,9,115.5,1,0,0,1,1,1,20,0,0,8,8,7,13.024285714285714,0,0,8,8,7,13.024285714285714,0,10.8,1.4,1.74,0.061535666290167844,Low
1,17,5,9254,1,1,121.0,1,1,19,4,7,116.5,1,0,0,0,1,0,18,0,0,6,12,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,0.9949657917925454,High
1,1,1,9119,1,1,168.0,1,19,19,4,4,171.2,0,0,0,1,1,1,18,0,0,5,6,5,17.333333333333332,0,0,5,8,5,18.571428571428573,0,12.4,0.5,1.79,0.0417184704895577,Low
1,1,1,9670,1,1,124.0,1,19,37,5,7,119.1,0,0,0,1,1,1,20,0,0,5,7,4,11.0,0,0,5,7,4,11.5,0,9.4,-0.8,-3.12,0.10001885106361502,Medium
1,17,2,9853,1,1,127.0,1,19,38,3,3,121.1,1,0,0,1,1,0,19,0,0,7,10,6,13.666666666666666,0,0,7,9,6,12.5,0,12.4,0.5,1.79,0.11701363871792857,Medium
1,1,2,9070,1,1,129.0,1,1,1,4,9,132.9,1,0,0,1,1,1,20,0,0,6,9,6,11.375,0,0,6,6,5,13.8,0,7.6,2.6,0.32,0.04721745186604218,Low
1,1,1,9238,1,1,137.0,1,19,1,9,9,132.8,0,0,0,1,1,0,19,0,0,6,6,6,12.833333333333334,0,0,6,8,6,11.833333333333334,0,10.8,1.4,1.74,0.05383092743507928,Low
1,1,1,9773,1,1,120.0,1,36,37,0,0,126.7,1,0,0,1,1,0,20,0,0,6,9,5,12.6,0,0,6,11,4,11.5,0,7.6,2.6,0.32,0.2345533518564709,Medium
1,1,1,9500,1,1,110.0,1,19,19,9,7,105.8,1,0,0,1,1,0,22,0,0,7,8,6,14.333333333333334,0,0,8,9,7,13.771428571428572,0,11.1,0.6,2.02,0.09106281229486449,Medium
1,17,2,9119,1,1,120.0,1,1,19,9,8,117.2,0,0,0,1,1,1,18,0,0,5,8,4,13.5,0,0,6,10,6,13.625,0,11.1,0.6,2.02,0.03502983257571405,Low
1,1,1,9500,1,1,143.0,1,38,38,9,9,140.0,0,0,0,1,1,0,19,0,0,8,8,7,14.285714285714286,0,0,8,8,7,14.285714285714286,0,12.7,3.7,-1.7,0.06203702381002317,Low
1,44,1,9003,1,39,120.0,1,1,19,9,7,120.0,0,0,0,1,1,0,22,0,2,6,15,3,11.75,0,0,6,12,2,10.0,0,13.9,-0.3,0.79,0.47790594762036,High
1,17,5,9119,1,1,124.0,11,4,12,2,9,119.5,1,0,0,1,1,0,20,1,0,5,5,5,14.8,0,0,5,5,5,17.6,0,8.9,1.4,3.51,0.020046337176333855,Low
2,39,1,9003,1,1,168.0,1,1,41,9,3,153.9,0,0,1,0,1,0,34,0,0,6,7,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,0.9973158430409333,High
2,39,1,8014,0,19,133.1,1,1,1,4,4,130.0,0,0,0,1,1,0,24,0,0,6,14,1,10.0,0,0,5,5,0,0.0,0,16.2,0.3,-0.92,0.9037577533474137,High
1,39,2,9670,1,1,150.0,1,34,34,0,0,107.0,1,0,0,1,1,0,26,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0.9549398832439671,High
1,39,1,9500,1,1,140.0,1,37,37,9,6,132.8,0,0,0,1,1,0,35,0,0,7,10,4,12.6,0,0,7,9,5,12.38,0,12.4,0.5,1.79,0.42115518541031555,High
1,1,1,9991,0,1,145.0,1,2,37,4,9,127.5,1,0,0,1,1,0,22,0,0,5,9,5,12.428571428571429,1,0,5,7,5,11.8,0,7.6,2.6,0.32,0.0710912937355769,Medium
1,18,1,9254,1,1,118.0,1,38,38,5,5,123.3,1,0,0,1,1,0,26,0,0,6,10,4,10.0,0,0,6,11,3,12.0,0,9.4,-0.8,-3.12,0.4721732603454226,High
1,17,1,9147,1,1,123.0,1,1,19,3,4,122.0,0,0,0,1,1,0,19,0,0,5,7,3,12.333333333333334,0,0,5,5,0,0.0,0,8.9,1.4,3.51,0.8272565406320587,High
1,1,5,9254,1,1,120.0,1,3,19,3,9,114.8,1,0,0,0,1,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,0.9961182682624103,High
1,44,1,171,1,39,140.0,1,3,3,2,2,140.0,0,0,1,1,1,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,0.3638760783847903,High
1,51,1,9670,1,1,126.0,1,3,3,1,10,111.0,0,0,1,1,1,0,21,0,5,11,12,10,12.1,0,2,8,9,8,13.333333333333334,0,11.1,0.6,2.02,0.06114820728417672,Low
1,1,2,9773,1,1,137.0,1,1,19,7,7,133.2,1,0,0,1,0,1,19,0,0,6,7,6,14.714285714285714,0,0,6,6,6,15.0,0,13.9,-0.3,0.79,0.03301413690752822,Low
1,1,3,9773,1,1,130.0,1,19,19,9,9,123.0,1,0,0,1,0,0,18,0,0,6,6,6,12.666666666666666,0,0,6,7,6,12.833333333333334,0,12.7,3.7,-1.7,0.0664093779205912,Medium
1,53,1,9003,1,42,150.0,1,1,38,8,8,150.0,0,0,0,1,0,1,23,0,7,12,14,12,14.384615384615383,0,5,10,12,10,13.3,0,8.9,1.4,3.51,0.005654661579479481,Low
1,17,3,9147,1,1,147.0,1,19,38,5,7,132.3,1,0,0,1,0,1,18,0,0,5,5,5,13.4,0,0,5,6,5,12.2,0,12.7,3.7,-1.7,0.06223808539970174,Low
1,18,1,9500,1,1,140.0,1,37,38,5,7,126.0,1,0,0,1,0,0,18,0,0,8,8,7,13.314285714285717,0,0,8,8,7,13.314285714285717,0,12.7,3.7,-1.7,0.06443045528283634,Low
1,1,3,9500,1,1,132.0,1,38,38,9,9,119.3,1,0,0,1,0,0,19,0,0,8,8,7,11.98857142857143,0,0,8,8,7,11.98857142857143,0,10.8,1.4,1.74,0.06674422389701057,Medium
1,53,1,9147,1,42,130.0,1,1,19,143,172,133.8,1,0,0,1,0,0,21,0,6,11,17,11,11.545454545454543,0,3,9,13,8,12.88888888888889,0,8.9,1.4,3.51,0.003359504643509633,Low
1,1,1,9085,1,1,130.0,1,37,37,9,6,126.5,1,0,0,1,0,1,18,0,0,6,13,6,16.46153846153846,0,0,6,8,6,13.875,0,15.5,2.8,-4.06,0.04168184963034688,Low
1,1,1,9773,1,1,151.0,1,38,37,9,5,138.4,1,0,0,1,0,1,24,0,0,6,7,6,13.666666666666666,0,0,6,6,6,12.833333333333334,0,10.8,1.4,1.74,0.04799645845232685,Low
1,1,4,9500,1,1,144.0,1,3,39,2,3,129.0,1,0,0,1,0,0,18,0,0,7,8,7,12.65,0,0,8,9,8,13.411111111111111,0,16.2,0.3,-0.92,0.032449798583396784,Low
1,1,1,9670,1,1,127.0,1,19,1,5,7,118.3,1,0,0,1,0,0,18,0,0,6,7,6,12.333333333333334,0,0,6,10,3,12.0,0,13.9,-0.3,0.79,0.29461427946148616,Medium
1,17,2,9500,1,1,131.0,1,19,37,9,7,129.8,1,0,0,1,0,0,20,0,0,7,8,6,14.37,0,0,8,10,7,14.65,0,12.4,0.5,1.79,0.06247444740773965,Low
1,17,2,9085,1,1,123.0,1,1,19,4,9,113.6,1,0,0,1,0,0,19,0,0,5,13,3,12.0,2,0,5,8,4,11.75,0,9.4,-0.8,-3.12,0.14689788445152674,Medium
1,1,5,9773,1,1,130.0,1,34,38,0,8,128.3,1,0,0,0,0,1,18,0,0,6,12,3,12.0,0,0,6,15,3,10.666666666666666,0,7.6,2.6,0.32,0.82339502197584,High
1,43,1,9254,1,1,130.0,1,1,19,5,7,130.0,0,0,0,1,0,1,19,0,0,6,11,4,12.0,0,0,6,14,3,11.0,0,10.8,1.4,1.74,0.1374398554385303,Medium
1,17,2,9853,1,1,131.0,1,1,38,4,8,121.9,1,0,0,1,0,0,19,0,0,6,10,5,12.6,0,0,6,7,5,11.2,0,10.8,1.4,1.74,0.10689188677864246,Medium
1,1,5,9238,1,3,135.0,1,1,38,9,3,129.4,0,0,1,1,0,0,18,0,0,6,6,6,12.166666666666666,0,0,6,6,6,12.333333333333334,0,10.8,1.4,1.74,0.06288168884355667,Low
1,1,2,9853,1,1,123.0,1,19,1,194,103,115.3,1,0,0,1,0,0,20,0,0,7,8,6,13.5,0,0,7,8,6,14.0,0,11.1,0.6,2.02,0.010153691062556565,Low
1,1,5,9500,1,1,145.0,1,38,38,9,9,125.5,1,0,0,1,0,1,18,0,0,8,8,8,13.76375,0,0,8,8,8,13.76375,0,9.4,-0.8,-3.12,0.016955223875353406,Low
1,17,6,9556,1,1,118.0,1,38,38,5,5,117.8,1,0,0,1,0,1,19,0,0,7,11,6,12.4,0,0,7,8,6,12.8,0,11.1,0.6,2.02,0.0758238551634553,Medium
1,17,3,9147,1,1,125.0,1,3,38,2,10,118.7,1,0,0,1,0,0,18,0,0,5,16,4,10.666666666666666,0,0,5,11,2,12.0,0,13.9,-0.3,0.79,0.3444521405435934,High
1,1,2,9500,1,1,152.0,1,37,37,9,9,139.0,1,0,0,1,0,0,18,0,0,7,7,6,14.333333333333334,0,0,7,7,6,14.333333333333334,0,7.6,2.6,0.32,0.07497083460984821,Medium
1,1,1,9085,1,1,101.0,1,1,37,4,9,98.9,1,0,0,1,0,0,21,0,0,6,12,4,12.5,0,0,6,13,2,12.666666666666666,0,11.1,0.6,2.02,0.40494608610211863,High
1,17,1,9254,1,1,137.0,1,34,38,0,7,137.7,1,0,1,0,0,0,19,0,0,6,14,1,10.0,0,0,6,13,0,0.0,0,7.6,2.6,0.32,0.9947546295212879,High
1,1,4,9500,1,1,123.0,1,1,1,3,3,113.6,1,0,0,1,0,0,21,0,0,7,8,7,14.69625,0,0,8,9,8,14.622222222222224,0,12.4,0.5,1.79,0.03500167576999931,Low
1,1,1,9085,1,1,120.0,1,4,1,2,9,113.4,0,0,0,1,0,0,18,0,0,6,14,4,11.5,0,0,6,17,3,13.75,0,11.1,0.6,2.02,0.18218622610798235,Medium
1,17,3,9556,1,1,131.0,1,19,38,9,7,128.5,0,0,0,1,0,1,18,0,0,7,9,7,12.855555555555556,0,0,8,8,8,13.9125,0,12.7,3.7,-1.7,0.011761007065357697,Low
1,1,1,9500,1,1,141.0,1,1,1,3,10,142.8,0,0,0,1,0,0,18,0,0,7,7,7,13.7,0,0,8,9,8,13.994444444444444,0,11.1,0.6,2.02,0.01548279147160267,Low
1,1,1,9130,1,1,144.0,1,3,1,1,3,137.7,0,0,0,0,0,0,23,0,0,5,9,0,0.0,3,1,5,10,1,12.0,3,10.8,1.4,1.74,0.9148131488687966,High
1,1,1,9238,1,1,107.0,1,19,37,7,7,103.5,1,0,0,1,0,0,20,0,0,6,13,3,11.2,0,0,6,9,4,12.0,0,16.2,0.3,-0.92,0.33371360381355236,High
1,1,1,9500,1,1,133.0,1,38,38,5,5,123.2,0,0,0,1,0,0,18,0,0,7,7,7,13.285714285714286,0,0,8,9,8,13.333333333333334,0,16.2,0.3,-0.92,0.03118884669170037,Low
1,17,2,9853,1,1,126.0,1,1,19,2,10,126.0,1,0,0,1,0,0,19,0,0,6,9,5,13.0,0,0,6,8,5,10.4,0,7.6,2.6,0.32,0.09919180994599779,Medium
1,39,1,9500,1,1,133.1,1,1,38,3,7,121.7,0,0,0,1,0,1,27,0,0,7,8,6,12.6,0,0,7,9,6,11.685714285714283,0,12.4,0.5,1.79,0.04444256222509707,Low
1,17,1,9147,1,1,147.0,1,37,37,9,6,142.8,1,0,1,0,0,1,19,0,0,5,5,5,12.8,0,0,5,5,4,12.0,0,11.1,0.6,2.02,0.6734955043788514,High
1,43,1,9130,1,1,120.0,1,1,19,9,9,120.0,1,0,0,1,0,0,21,0,0,6,14,5,11.5,1,0,6,13,5,11.0,1,15.5,2.8,-4.06,0.08119491555077546,Medium
1,18,1,9500,1,1,130.0,1,37,38,7,8,119.3,1,0,0,1,0,1,19,0,0,8,8,7,11.4,0,0,8,8,7,11.4,0,10.8,1.4,1.74,0.03407092129731193,Low
1,44,1,9238,1,1,120.0,1,37,37,6,9,121.0,0,0,0,1,0,1,21,0,3,6,6,6,12.333333333333334,0,2,6,8,6,11.333333333333334,0,13.9,-0.3,0.79,0.0798645093111483,Medium
1,1,5,9773,1,1,138.0,1,19,19,9,9,139.4,1,0,0,1,0,0,18,0,0,6,7,5,12.8,0,0,6,10,4,12.2,0,10.8,1.4,1.74,0.22794073267513842,Medium
1,17,1,9085,1,1,124.0,1,19,38,7,7,113.9,1,0,0,1,0,1,20,0,0,5,8,5,12.0,1,0,5,8,4,15.0,1,12.7,3.7,-1.7,0.05842079706267423,Low
1,1,1,9853,1,1,133.0,1,37,37,9,7,124.6,1,0,0,1,0,1,18,0,0,6,8,5,13.0,0,0,6,9,5,13.5,0,9.4,-0.8,-3.12,0.06671343083825833,Medium
1,17,1,9070,1,1,122.0,1,1,1,4,8,123.8,1,0,1,0,0,1,18,0,0,6,6,6,11.833333333333334,0,0,6,8,6,11.0,0,12.7,3.7,-1.7,0.34324534675973856,High
1,1,3,9085,1,1,138.0,1,1,3,4,4,126.3,1,0,0,1,0,0,18,0,0,6,8,6,14.0,0,0,6,9,6,13.333333333333334,0,8.9,1.4,3.51,0.04071835293872016,Low
1,17,4,9773,1,1,134.0,1,1,1,3,3,120.4,1,0,0,1,0,1,18,0,0,6,6,6,12.333333333333334,0,0,6,6,6,13.5,0,16.2,0.3,-0.92,0.050145792968371704,Low
1,1,3,9500,1,1,128.0,1,1,1,7,7,120.5,1,0,0,1,0,1,19,0,0,7,10,5,13.04,0,0,7,7,7,12.5,0,12.4,0.5,1.79,0.03830455020604119,Low
1,53,1,9085,1,42,140.0,1,19,38,8,9,144.9,1,0,1,0,0,0,23,0,7,11,18,11,13.166666666666666,0,4,9,15,8,13.333333333333334,0,8.9,1.4,3.51,0.3345930792050515,High
1,39,1,9085,1,19,133.1,1,19,19,4,9,139.9,1,0,0,1,0,1,24,0,1,6,7,6,12.5,0,0,6,11,6,12.833333333333334,0,8.9,1.4,3.51,0.023507864970971345,Low
1,1,1,171,1,1,142.0,1,1,1,3,3,133.3,1,0,0,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,0.24919552595562797,Medium
1,1,3,9500,1,1,141.0,1,19,19,9,9,126.0,1,0,0,1,0,0,18,0,0,8,8,7,15.657142857142857,0,0,8,8,7,15.657142857142857,0,12.7,3.7,-1.7,0.06203010671217481,Low
1,1,2,9070,1,1,145.0,1,1,19,4,3,133.5,0,0,0,1,0,0,19,0,0,6,6,6,12.166666666666666,0,0,6,6,6,11.333333333333334,0,12.7,3.7,-1.7,0.041276581555402654,Low
